comment_id,text,intent_lama,sentiment,intent_baru
comment_000424,dikirim kapan yah?,other,neutral,not_relevant
comment_000425,udah aku masukin ke keranjang kak,purchase_intent,neutral,purchase_intent
comment_000426,ok semoga cepat sampai yah kk,other,positive,not_relevant
comment_000427,bb 50 tb 147 kak uk apa kak,ask_measurement,neutral,size_recommendation
comment_000428,kalau yg s kak boleh di spil,ask_detail,neutral,size_inquiry
comment_000429,bb 45 tb 163 uk apa kka,ask_measurement,neutral,size_recommendation
comment_000430,co miminya boleh?,purchase_intent,neutral,purchase_intent
comment_000431,bb 60 uk apa kak,ask_measurement,neutral,size_recommendation
comment_000432,spil Etlase 5 min,ask_detail,neutral,product_inquiry
comment_000433,ka eta 13 dong,ask_stock,neutral,product_inquiry
comment_000434,etalase 6 ukuran m kayak gimana kak,ask_detail,neutral,size_inquiry
comment_000435,eta 13 ka,ask_stock,neutral,product_inquiry
comment_000436,spil uk m kka,ask_detail,neutral,size_inquiry
comment_000437,Etalase 33 kk,ask_stock,neutral,product_inquiry
comment_000438,yang Spiderman di belakang kak,ask_stock,neutral,not_relevant
comment_000440,etalase 46 ka,ask_stock,neutral,product_inquiry
comment_000441,bisa costum ukuran?,ask_size_fit,neutral,size_inquiry
comment_000442,Yang Spiderman di belakang kak,ask_stock,neutral,not_relevant
comment_000443,sablonya awet ga ka?,ask_detail,neutral,product_inquiry
comment_000444,eta 31 bb 45,ask_measurement,neutral,size_recommendation
comment_000445,bb 60 tb 168,ask_measurement,neutral,size_recommendation
comment_000446,BB 100 yang spider ukuran berapa,ask_measurement,neutral,size_recommendation
comment_000447,bahannya mudah melar GK kk?,ask_detail,neutral,product_inquiry
comment_000448,udah 7h belum dateng datengg,other,negative,not_relevant
comment_000449,bb 47 tb 165,ask_measurement,neutral,size_recommendation
comment_000450,Bb 38 tb 150,ask_measurement,neutral,size_recommendation
comment_000451,bb 70,ask_measurement,neutral,size_recommendation
comment_000452,udah kirim ke alamat udah dua hari enga di kirim🤣,other,negative,not_relevant
comment_000453,mana udah di tf,other,negative,not_relevant
comment_000454,2 kak baju spider,ask_stock,neutral,not_relevant
comment_000455,mbak udah Co eta 4,purchase_intent,neutral,purchase_intent
comment_000456,kalau bb 67 tb 165,ask_measurement,neutral,size_recommendation
comment_000457,Aaminn,other,positive,not_relevant
comment_000458,bahan nya apa,ask_detail,neutral,product_inquiry
comment_000459,melar ya,ask_detail,neutral,not_relevant
comment_000460,kak bb 50 uk berapa?? buat etalase 2,ask_measurement,neutral,size_recommendation
comment_000461,kak BB 48 size apa kak,ask_measurement,neutral,size_recommendation
comment_000462,kak klo co skrg sampe nya kapan kira2 kak ke tangsel,other,neutral,purchase_intent
comment_000463,itu yg di pegang ukuran apa kak?,ask_size_fit,neutral,size_inquiry
comment_000464,kak,noise,neutral,not_relevant
comment_000465,BB 58 kak,ask_measurement,neutral,size_recommendation
comment_000466,mbak boleh tanya,other,neutral,not_relevant
comment_000467,kak yg laba laba di belakang kang,ask_stock,neutral,not_relevant
comment_000468,14 ya mbak,ask_stock,neutral,not_relevant
comment_000469,yg warna putih,ask_stock,neutral,color_inquiry
comment_000470,itu zize apa kak,ask_size_fit,neutral,size_inquiry
comment_000471,bb 110 kak ukuran apa,ask_measurement,neutral,size_recommendation
comment_000472,keren studiomya skrg,other,positive,not_relevant
comment_000473,Ka ini baju gombrang ?,ask_size_fit,neutral,product_inquiry
comment_000474,kl berat 73 uk ap,ask_measurement,neutral,size_recommendation
comment_000475,Etalase 22 kk,ask_stock,neutral,product_inquiry
comment_000476,Yg di pake uk apa,ask_size_fit,neutral,size_inquiry
comment_000477,Etalase 22 kk spil,ask_detail,neutral,product_inquiry
comment_000478,kak bb 85 size brp,ask_measurement,neutral,size_recommendation
comment_000479,KA liat eta 37 yg ukuran XL,ask_detail,neutral,size_inquiry
comment_000480,Kk aku uda co 2 etalase 21 sama etalase 22,purchase_intent,neutral,purchase_intent
comment_000481,ka coba yg Spiderman,ask_detail,neutral,not_relevant
comment_000482,BB 70 ka pake ukuran apa,ask_measurement,neutral,size_recommendation
comment_000483,ka eta ⁴ buat anak SMA ukuran s apa m ?,ask_size_fit,neutral,size_inquiry
comment_000484,spil 65 spil kk cantik,ask_detail,neutral,product_inquiry
comment_000485,baju aku udah datang baguss pwollll lembut bahan nya mana murah lagi,other,positive,not_relevant
comment_000486,63 spil,ask_detail,neutral,product_inquiry
comment_000487,ka coba etalse 57,ask_detail,neutral,product_inquiry
comment_000488,eta (15-25) yg paling worth it dari bahan apa yah,ask_detail,neutral,size_recommendation
comment_000489,no 18 kak,ask_stock,neutral,not_relevant
comment_000490,liat bahan dalem.y kak,ask_detail,neutral,product_inquiry
comment_000491,sablon pakek apa,ask_detail,neutral,product_inquiry
comment_000492,BB 85 TB 173,ask_measurement,neutral,size_recommendation
comment_000493,Spil eta 3 & 4 kak,ask_detail,neutral,product_inquiry
comment_000494,Eta 3 pengiriman drmn kak co skr d kirim kpn,other,neutral,purchase_intent
comment_000495,etalase 2 kak,ask_stock,neutral,product_inquiry
comment_000496,Bb 64 size apa kak,ask_measurement,neutral,size_recommendation
comment_000497,Eta 3 bsa buat Cowo ga kak,ask_size_fit,neutral,product_inquiry
comment_000498,BB 80 brapa kak,ask_measurement,neutral,size_recommendation
comment_000499,bb87,ask_measurement,neutral,size_recommendation
comment_000500,"ukuran nya apa""?",ask_size_fit,neutral,size_inquiry
comment_000501,over size ya,ask_size_fit,neutral,not_relevant
comment_000502,logo Spiderman yg kk pake blh jga tuh,ask_detail,neutral,product_inquiry
comment_000503,bahan apa kk,ask_detail,neutral,product_inquiry
comment_000504,Yg best seler untuk Cowo eta brp kak,ask_stock,neutral,product_inquiry
comment_000505,kain apa kk,ask_detail,neutral,product_inquiry
comment_000506,kk pake uk apa,ask_size_fit,neutral,size_inquiry
comment_000508,buat couple bgs mana kak,ask_stock,neutral,not_relevant
comment_000509,"kk ade ku nanya,ad baju tenong tenong nya g",ask_stock,neutral,not_relevant
comment_000510,ga bisa cod,ask_price,neutral,not_relevant
comment_000511,Kak eta 2 lihat donk,ask_detail,neutral,product_inquiry
comment_000512,nah gini aman akhirnya 😎😎😎,other,positive,not_relevant
comment_000513,baju Ultraman,ask_stock,neutral,not_relevant
comment_000514,itu yng di pake ukuran apa mbak,ask_size_fit,neutral,size_inquiry
comment_000515,"4END kaosnya tebel dan keren² ,udh 5x beli dsini gak nyesel 👍🏻",other,positive,not_relevant
comment_000516,baju jepang,ask_stock,neutral,not_relevant
comment_000517,kalo buat dipake jogging enak ga,ask_detail,neutral,product_inquiry
comment_000518,mau xxl,purchase_intent,neutral,purchase_intent
comment_000519,tb 155 pendek bgt😭,ask_measurement,neutral,size_recommendation
comment_000520,Udh co eta 3,purchase_intent,neutral,purchase_intent
comment_000521,always bintang 5 kak 👍🏻,other,positive,not_relevant
comment_000522,Spil baju Spiderman,ask_detail,neutral,product_inquiry
comment_000523,bb47 TB 157,ask_measurement,neutral,size_recommendation
comment_000524,itu ukuran berapa y kk,ask_size_fit,neutral,size_inquiry
comment_000525,34,noise,neutral,not_relevant
comment_000526,spil eta 1 bb 45 tb 158 pke uk brp kk,ask_measurement,neutral,size_recommendation
comment_000527,yang dipake eta brp,ask_stock,neutral,product_inquiry
comment_000528,etalase 18,ask_stock,neutral,product_inquiry
comment_000529,spil belakang eta 3,ask_detail,neutral,product_inquiry
comment_000530,lihat belakang nya kk yg kak pakai,ask_detail,neutral,not_relevant
comment_000531,cek laba2 dua warna,ask_detail,neutral,color_inquiry
comment_000532,BB 70 UK apa kk,ask_measurement,neutral,size_recommendation
comment_000533,uk m bsar bgt ga kk,ask_size_fit,neutral,size_inquiry
comment_000534,spil kaos ul L,ask_detail,neutral,size_inquiry
comment_000535,"ka ini gimana ya kaos spiderman nya ko belum nyampe"", minggu mau dipake nonton soalnya ka udh lama",other,negative,product_inquiry
comment_000536,buat cowo uk M ga masuk berarti,ask_size_fit,neutral,not_relevant
comment_000537,bingung mau ambil m atau s kk,ask_size_fit,neutral,size_recommendation
comment_000538,spil uk L,ask_detail,neutral,size_inquiry
comment_000539,pingin tau kualitas sablon  kk,ask_detail,neutral,product_inquiry
comment_000540,aduh gemes goyang nya,other,positive,not_relevant
comment_000541,klo buat nongkrong bagus nya yg mana ya,ask_stock,neutral,not_relevant
comment_000542,L yg mana,ask_size_fit,neutral,size_inquiry
comment_000543,kurang suka,other,negative,not_relevant
comment_000544,bahan apa kaa,ask_detail,neutral,product_inquiry
comment_000545,kak BB 60 TB 187 ukuran apa yang cocok.,ask_measurement,neutral,size_recommendation
comment_000546,ya sayang,other,neutral,not_relevant
comment_000548,serem itu kak,other,neutral,not_relevant
comment_000549,bahan apa ya resap keringat kh,ask_detail,neutral,product_inquiry
comment_000550,cek one piece kak,ask_detail,neutral,not_relevant
comment_000551,Bb 85 pake ukuran apa kak?,ask_measurement,neutral,size_recommendation
comment_000552,BB 68 ukuran apa kak?,ask_measurement,neutral,size_recommendation
comment_000553,et 2 ka,ask_stock,neutral,product_inquiry
comment_000554,bb 78,ask_measurement,neutral,size_recommendation
comment_000555,UK XXL panjangnya brpa kak??,ask_measurement,neutral,size_inquiry
comment_000556,Bahan apa ini ka,ask_detail,neutral,product_inquiry
comment_000557,Hai sayang,other,neutral,not_relevant
comment_000558,55 kak,ask_measurement,neutral,not_relevant
comment_000560,etalase,ask_stock,neutral,product_inquiry
comment_000561,bisa tapi jangan angkat kelek ya belum mandi 🤪🤪,other,neutral,not_relevant
comment_000562,bb 60 pakai size berapa yaa ...,ask_measurement,neutral,size_recommendation
comment_000563,paling cuci muka aja 🤪🤪,other,neutral,not_relevant
comment_000564,UK XL dri BB berapa kk,ask_measurement,neutral,size_recommendation
comment_000565,bub 63/167 cwe tapi pengen pres body size mana,ask_measurement,neutral,size_recommendation
comment_000566,perut ku buncit tapi ngga buncit banget nggak gndut juga,ask_measurement,neutral,size_recommendation
comment_000567,bub liat komenku,other,neutral,not_relevant
comment_000568,@mellia XL KAK,ask_size_fit,neutral,not_relevant
comment_000569,🤣🤣🤣,noise,neutral,not_relevant
comment_000570,@♒MATI_RASA♒ kgedean😭😭,ask_size_fit,neutral,size_recommendation
comment_000571,liat yang spderman ya ka bandingin L-XL,ask_detail,neutral,size_inquiry
comment_000572,bb 83,ask_measurement,neutral,size_recommendation
comment_000573,klo harga normal nya brapa ka,ask_price,neutral,price_inquiry
comment_000575,ka di aku bnern harga 32 ribu😭😭,ask_price,neutral,price_inquiry
comment_000576,efek lihat orang belum mandi 🤣🤣,other,neutral,not_relevant
comment_000577,klo bb 57,ask_measurement,neutral,size_recommendation
comment_000578,kk akun tiktok kk apa,other,neutral,not_relevant
comment_000579,"biar belum mandi, ga kecium juga",other,neutral,not_relevant
comment_000580,🤪🤪🤪,noise,neutral,not_relevant
comment_000581,masak ya belom mandi,other,neutral,not_relevant
comment_000582,"alhamdulillah ga promosi akun, jadi sedikit polisi tidurnya 🤪🤪",other,neutral,not_relevant
comment_000583,nah kan pengakuan belum mandi 🤪🤪🤪,other,neutral,not_relevant
comment_000584,yang di pake etalase berapa,ask_stock,neutral,product_inquiry
comment_000585,akun pribadi kak,other,neutral,not_relevant
comment_000586,etalase 37 bisa di Spil KK?,ask_detail,neutral,product_inquiry
comment_000587,liat belakangnya lagi,ask_detail,neutral,not_relevant
comment_000588,size s bb brp ka,ask_measurement,neutral,size_inquiry
comment_000589,kk untuk BB 58,ask_measurement,neutral,size_recommendation
comment_000590,logo bmth anjay,other,neutral,product_inquiry
comment_000591,bb 73 tb 173,ask_measurement,neutral,size_recommendation
comment_000592,KK lihat UK L sama XL nya,ask_detail,neutral,size_inquiry
comment_000593,Spil et 22,ask_detail,neutral,product_inquiry
comment_000594,Et 22,ask_stock,neutral,product_inquiry
comment_000595,spil gambar blkang baju nya kak,ask_detail,neutral,product_inquiry
comment_000596,kak gimana caranya kalo mau beli 4 pcs gratis ongkir??,ask_price,neutral,price_inquiry
comment_000597,bahan baju nya apa ka?,ask_detail,neutral,product_inquiry
comment_000598,@Firman✨ hahahha,other,neutral,not_relevant
comment_000599,Yg di pake et brpa,ask_stock,neutral,product_inquiry
comment_000600,bahan baju nya apa kak?,ask_detail,neutral,product_inquiry
comment_000601,kk bb 130 bisa gak eta nmr satu,ask_measurement,neutral,size_recommendation
comment_000602,bb 50 tb 168 size apa ka,ask_measurement,neutral,size_recommendation
comment_000603,perut buncit bisa gak kk,ask_size_fit,neutral,size_recommendation
comment_000604,"jangan malam ini cantik, rahasia ga mandi ya 🤪🤪",other,neutral,not_relevant
comment_000605,"@Nur Asiah Siregar bisa kak, ld berapa",ask_measurement,neutral,size_inquiry
comment_000606,lihat kk xxxl,ask_detail,neutral,size_inquiry
comment_000607,eta nmr satu,ask_stock,neutral,product_inquiry
comment_000608,@Nur Asiah Siregar biasa ld 120 kak,ask_measurement,neutral,size_recommendation
comment_000610,lihat 120 kk,ask_measurement,neutral,not_relevant
comment_000611,@Nur Asiah Siregar ld 120 kak,ask_measurement,neutral,size_recommendation
comment_000612,BB 87 size apa kah..?,ask_measurement,neutral,size_recommendation
comment_000613,katun kombinasi itu apa,ask_detail,neutral,product_inquiry
comment_000614,"sabar sayang, setengah jam lagi",other,neutral,not_relevant
comment_000615,@Fullmoonfolks itu bahan bajunya kak,ask_detail,neutral,product_inquiry
comment_000616,oke kak,other,neutral,not_relevant
comment_000617,bb 100,ask_measurement,neutral,size_recommendation
comment_000618,kk bb 75,ask_measurement,neutral,size_recommendation
comment_000619,aku Uda co kk,purchase_intent,neutral,purchase_intent
comment_000620,Yg dipake size apa kk,ask_size_fit,neutral,size_inquiry
comment_000621,paling besar ukuran apa kakk yg di pake,ask_size_fit,neutral,size_inquiry
comment_000622,Bb 55,ask_measurement,neutral,size_recommendation
comment_000623,keranjang 20 BB 55,ask_measurement,neutral,size_recommendation
comment_000624,bahannya melar ga kak??,ask_detail,neutral,product_inquiry
comment_000625,yg kakak pakek coba liat gambar belakang,ask_detail,neutral,not_relevant
comment_000626,yg dipake boleh Spil gambar belakang,ask_detail,neutral,not_relevant
comment_000627,itu size apa,ask_size_fit,neutral,size_inquiry
comment_000628,bb 65,ask_measurement,neutral,size_recommendation
comment_000629,malam kak,other,neutral,not_relevant
comment_000630,bb 65 163,ask_measurement,neutral,size_recommendation
comment_000631,yg dipake etlse brp,ask_stock,neutral,product_inquiry
comment_000632,yg kk pake et brp,ask_stock,neutral,product_inquiry
comment_000633,liat eta 1,ask_detail,neutral,product_inquiry
comment_000634,kk cntk,other,positive,not_relevant
comment_000635,kk eta 3 kk,ask_stock,neutral,product_inquiry
comment_000636,uk ap itu yg cth?,ask_size_fit,neutral,size_inquiry
comment_000637,liat eta 90 kk,ask_detail,neutral,product_inquiry
comment_000638,spil et 17 ka,ask_detail,neutral,product_inquiry
comment_000639,eta 2 kk,ask_stock,neutral,product_inquiry
comment_000640,bb 62 size apa,ask_measurement,neutral,size_recommendation
comment_000641,coba lihat depan nya,ask_detail,neutral,not_relevant
comment_000643,bb 55 pake uk apa tpi yg agak longgar,ask_measurement,neutral,size_recommendation
comment_000644,coba lihat depan belakang nya,ask_detail,neutral,not_relevant
comment_000645,ooooh,noise,neutral,not_relevant
comment_000646,itu yg dipegang ukuran berapa,ask_size_fit,neutral,size_inquiry
comment_000647,coba pegang lagi kak,ask_detail,neutral,not_relevant
comment_000648,kak lihat et 22,ask_detail,neutral,product_inquiry
comment_000649,yg dipake etalase brapa kak,ask_stock,neutral,product_inquiry
comment_000650,aku udah co kk,purchase_intent,neutral,purchase_intent
comment_000651,eta 68,ask_stock,neutral,product_inquiry
comment_000652,udah mw sampai,other,neutral,not_relevant
comment_000653,L ld brp kk,ask_measurement,neutral,size_inquiry
comment_000654,kak Iki cwo cwe kah?😅,ask_detail,neutral,not_relevant
comment_000657,Spil etalase 6 kak,ask_detail,neutral,product_inquiry
comment_000658,aku udah co et 22,purchase_intent,neutral,purchase_intent
comment_000659,kak mau tanya kalau BB 79? apa XL atau XXL,ask_measurement,neutral,size_recommendation
comment_000660,udah co aku kk..coba cek,purchase_intent,neutral,purchase_intent
comment_000661,aku bb 75 aku ambil xl bener gak,ask_measurement,neutral,size_recommendation
comment_000662,bb 62 M bisa?,ask_measurement,neutral,size_recommendation
comment_000663,udh co L,purchase_intent,neutral,purchase_intent
comment_000664,punya aku udah co 4 pcs kan kak,purchase_intent,neutral,purchase_intent
comment_000665,eta 5,ask_stock,neutral,product_inquiry
comment_000666,udah cod,purchase_intent,neutral,not_relevant
comment_000667,bb 76 size apa,ask_measurement,neutral,size_recommendation
comment_000668,aku kemarin udah co yang eta5 besok sampenya,purchase_intent,neutral,purchase_intent
comment_000669,bb50 tb160 ukuran apa kak,ask_measurement,neutral,size_recommendation
comment_000670,BB 76 TB 170,ask_measurement,neutral,size_recommendation
comment_000671,etalase 19 ka,ask_stock,neutral,product_inquiry
comment_000672,"free parfumnya wangi, mantap",other,positive,not_relevant
comment_000674,yg kaka pake eta brp,ask_stock,neutral,product_inquiry
comment_000675,itu slimfit atau reguler fit kak?,ask_size_fit,neutral,size_recommendation
comment_000676,ini untuk cewek semua?,ask_detail,neutral,product_inquiry
comment_000677,Spil et 6,ask_detail,neutral,product_inquiry
comment_000678,BB 75-78kg TB 158 size apa kak?,ask_measurement,neutral,size_recommendation
comment_000681,tdk bisa cod,ask_price,neutral,not_relevant
comment_000682,Spil et 32,ask_detail,neutral,product_inquiry
comment_000683,32,noise,neutral,not_relevant
comment_000685,et 1 uk m ka,ask_detail,neutral,size_inquiry
comment_000686,bb 75 biar oversize pake size apa kak?,ask_measurement,neutral,size_recommendation
comment_000689,kak yg di pake eta berapa?,ask_stock,neutral,product_inquiry
comment_000690,jualan cimol  ga ka?,other,neutral,not_relevant
comment_000691,bb 50 tb,ask_measurement,neutral,size_recommendation
comment_000692,tb 164,ask_measurement,neutral,size_recommendation
comment_000693,kak BB 55-65 kak?,ask_measurement,neutral,size_recommendation
comment_000694,berapa harga baju,ask_price,neutral,price_inquiry
comment_000695,tinggi 162 BB 67,ask_measurement,neutral,size_recommendation
comment_000696,et 14 spil dong,ask_detail,neutral,product_inquiry
comment_000697,tuh belum mandi kan 🤪🤪🤪,other,neutral,not_relevant
comment_000699,siapa sih,other,neutral,not_relevant
comment_000700,et 34🤒✌️✌️,ask_stock,neutral,product_inquiry
comment_000701,bb 50 s apa m,ask_measurement,neutral,size_recommendation
comment_000702,otw co cek kak,purchase_intent,neutral,purchase_intent
comment_000703,BB 75 kak??,ask_measurement,neutral,size_recommendation
comment_000704,klo marah galak ya 🤣🤣,other,neutral,not_relevant
comment_000705,et 1 kk,ask_stock,neutral,product_inquiry
comment_000706,ehh nona matcha..haii🤗,other,positive,not_relevant
comment_000707,temannya siapa 🤣🤣🤣,other,neutral,not_relevant
comment_000708,yg kk pake et brp dan uk brp kak,ask_stock,neutral,size_inquiry
comment_000709,astaga salah lagi,other,neutral,not_relevant
comment_000711,aku ga mau koment nanti salah lagi 🤣🤣,other,neutral,not_relevant
comment_000712,pasti wangi banget itu 🤪🤪🤪,other,neutral,not_relevant
comment_000713,free parfum yg kaya gmn kk,ask_detail,neutral,price_inquiry
comment_000714,eta 1 kakk spil bahan,ask_detail,neutral,product_inquiry
comment_000715,makanya mandi dinyamukin 🤪🤪🤪,other,neutral,not_relevant
comment_000716,kk tb 170 bb 90 ukuran apa,ask_measurement,neutral,size_recommendation
comment_000717,eta 1 kakkk spil bahann,ask_detail,neutral,product_inquiry
comment_000718,ga mandi jadi dinyamukin kan 🤪🤪🤪,other,neutral,not_relevant
comment_000719,udh di co kak,purchase_intent,neutral,purchase_intent
comment_000720,Spil gambar blkgnya yg kak pake,ask_detail,neutral,not_relevant
comment_000721,alhamdulillah akhirnya mandi juga,other,neutral,not_relevant
comment_000722,kak pembayaran qris kok gak bisa,ask_price,negative,not_relevant
comment_000723,tengok yg sweter kak. saya pelanggan setia,ask_detail,neutral,product_inquiry
comment_000724,ekh neng sifa,other,neutral,not_relevant
comment_000725,bb 85 ambil tripel XL kah kak,ask_measurement,neutral,size_recommendation
comment_000726,pembayaran qris gak bisa,ask_price,negative,not_relevant
comment_000727,lebih besar ya gambar nya,other,neutral,not_relevant
comment_000728,kak liat yg sweter saya pelanggan setia ni,ask_detail,neutral,product_inquiry
comment_000729,yg back cina,ask_detail,neutral,not_relevant
comment_000730,Serius harganya,ask_price,neutral,price_inquiry
comment_000731,ok kak co,purchase_intent,neutral,purchase_intent
comment_000732,baju nya bahan apa kak,ask_detail,neutral,product_inquiry
comment_000733,itu ukuran BRP kak,ask_size_fit,neutral,size_inquiry
comment_000734,geratis parpum bener kakk,ask_detail,neutral,price_inquiry
comment_000735,Yeni y?,other,neutral,not_relevant
comment_000736,Katun atau poliester?,ask_detail,neutral,product_inquiry
comment_000738,bb 75 size brp ka,ask_measurement,neutral,size_recommendation
comment_000739,bb 60,ask_measurement,neutral,size_recommendation
comment_000741,kak saya pesen kok telat sih datengnya,other,negative,not_relevant
comment_000742,bahannya apa tuh yg kk pegang?,ask_detail,neutral,product_inquiry
comment_000743,spil yang logo muka cewek,ask_detail,neutral,product_inquiry
comment_000744,yg 20s etalase mana kak? mau yg tebel soalnya,ask_stock,neutral,product_inquiry
comment_000745,yang foto muka kakaknya 🤭,ask_detail,neutral,not_relevant
comment_000746,bb 70 tb 180 ambil ukuran apa kk?,ask_measurement,neutral,size_recommendation
comment_000747,BB 72 perut buncit cocok yg mana,ask_measurement,neutral,size_recommendation
comment_000748,BB 47 TB 157 ngambil UK brpa kk,ask_measurement,neutral,size_recommendation
comment_000749,Pesn mlm imi d kirim,other,neutral,not_relevant
comment_000750,oversize ga kk,ask_size_fit,neutral,size_recommendation
comment_000751,Kpn,other,neutral,not_relevant
comment_000752,Yng laba putih itu eta brp,ask_stock,neutral,product_inquiry
comment_000753,Spil yng labA besr ny d dpn eta brp y,ask_detail,neutral,product_inquiry
comment_000754,etalase 14,ask_stock,neutral,product_inquiry
comment_000755,bb 65 pake size apa ?,ask_measurement,neutral,size_recommendation
comment_000756,kak etalase 10,ask_stock,neutral,product_inquiry
comment_000757,Ld 118 sz apa,ask_measurement,neutral,size_recommendation
comment_000758,yg di pake uk apa kak,ask_size_fit,neutral,size_inquiry
comment_000759,tlg yg etalase 44 kak,ask_stock,neutral,product_inquiry
comment_000760,kak BB 40 and 55 ukuran berapa bagus ny,ask_measurement,neutral,size_recommendation
comment_000761,bb 50 ukuran brp ka,ask_measurement,neutral,size_recommendation
comment_000762,ok makasih kak,other,positive,not_relevant
comment_000763,kalo bb 52 ambil S press bgt ga kak,ask_measurement,neutral,size_recommendation
comment_000764,longslive estalese berapa,ask_stock,neutral,product_inquiry
comment_000765,BB 48 TB 153 UK brp,ask_measurement,neutral,size_recommendation
comment_000766,sudah co kk,purchase_intent,neutral,purchase_intent
comment_000767,spil kain kak,ask_detail,neutral,product_inquiry
comment_000768,ambil s kan ka?,ask_size_fit,neutral,not_relevant
comment_000769,"kk btol ykult, itu motif laba lava ya",ask_detail,neutral,product_inquiry
comment_000770,bb 53 ambil m pas ga kak?,ask_measurement,neutral,size_recommendation
comment_000771,oke thx kk btol ykult,other,positive,not_relevant
comment_000772,sudah CO,purchase_intent,neutral,purchase_intent
comment_000773,spil estalese 28,ask_detail,neutral,product_inquiry
comment_000774,sablon atau printing,ask_detail,neutral,product_inquiry
comment_000775,kak yg oversize itu spil dong,ask_detail,neutral,product_inquiry
comment_000776,aku dah co dpt 38,purchase_intent,neutral,purchase_intent
comment_000777,6 kak,ask_stock,neutral,not_relevant
comment_000779,27 kak,ask_stock,neutral,not_relevant
comment_000780,oke oke,other,neutral,not_relevant
comment_000781,kk aku tinggi 155 bb 35 - 45,ask_measurement,neutral,size_recommendation
comment_000782,spil etls 31,ask_detail,neutral,product_inquiry
comment_000783,yang di pake lb berapa?,ask_measurement,neutral,size_inquiry
comment_000784,oke nanti q co,purchase_intent,neutral,purchase_intent
comment_000785,knp mata km dik,other,neutral,not_relevant
comment_000786,🤣🤣🤣🤣,noise,neutral,not_relevant
comment_000787,oke cintakuu,other,neutral,not_relevant
comment_000788,ka untuk ukuran L yang mana ka,ask_size_fit,neutral,size_inquiry
comment_000789,bnyak yg mau q tnyain ke km,other,neutral,not_relevant
comment_000790,yang baju kaya kk yg lg pake,ask_stock,neutral,product_inquiry
comment_000791,yang mau peloved murah boleh join live athalaprtm,noise,neutral,purchase_intent
comment_000792,Nggs 12 😭,ask_size_fit,neutral,not_relevant
comment_000793,tos ah pamit teh,other,neutral,not_relevant
comment_000794,Seerna co di luar live,other,neutral,purchase_intent
comment_000795,Malu,other,neutral,not_relevant
comment_000796,kak ini nggk oversize kan?,ask_size_fit,neutral,size_recommendation
comment_000797,tom end Jerry ada ka?,ask_stock,neutral,product_inquiry
comment_000804,blm tidur teh yakulttt,other,neutral,not_relevant
comment_000805,hrus kena matahari pagi loh... biar pertumbuhan tinggi badan maksimal,other,neutral,not_relevant
comment_000806,itu celananya juga jual?,ask_stock,neutral,product_inquiry
comment_000807,SDH co,purchase_intent,neutral,purchase_intent
comment_000808,smoga sesuai harapan,other,positive,not_relevant
comment_000809,celana ga ada di etalase kak?,ask_stock,neutral,product_inquiry
comment_000810,halo kk mini,other,neutral,not_relevant
comment_000811,lama ga jumpa kk,other,neutral,not_relevant
comment_000812,ndar,other,neutral,not_relevant
comment_000813,skrg ak dah kerja kk,other,neutral,not_relevant
comment_000814,yg kka pake ukuran apa yah???,ask_size_fit,neutral,size_inquiry
comment_000815,kak sekarang aku kerja di hollywod,other,neutral,not_relevant
comment_000816,belum 🤭🤭,other,neutral,not_relevant
comment_000817,jdi OB,other,neutral,not_relevant
comment_000818,BB 60,ask_measurement,neutral,size_recommendation
comment_000819,sayaang 🥺🥺,other,positive,not_relevant
comment_000820,yg wrna merah ada ngg kak,ask_stock,neutral,color_inquiry
comment_000821,Mengirim tangkal Caringin jg jurig jurig na 🌱x100,other,neutral,not_relevant
comment_000822,saya mah lebih terpukau sama kecantikan kamu padahal belum pantun udah cakepp aja,other,positive,not_relevant
comment_000823,Kayaknya bagus ni barangnya,other,positive,not_relevant
comment_000824,Ada astro boy [wow],ask_stock,neutral,not_relevant
comment_000825,bahan nya apa ka,ask_detail,neutral,product_inquiry
comment_000826,cutingan nya apa?,ask_detail,neutral,not_relevant
comment_000827,cutingan v neck maunya:(,ask_detail,neutral,not_relevant
comment_000828,"desain nya masuk ka, tapi cutingan nya",ask_detail,neutral,not_relevant
comment_000829,okee udah co 2,purchase_intent,neutral,purchase_intent
comment_000830,bb 94 size apa k,ask_measurement,neutral,size_recommendation
comment_000831,kak semangat ya,other,positive,not_relevant
comment_000832,ld brp,ask_measurement,neutral,size_inquiry
comment_000833,Kak ini live sampe jam berpa semangt kaka,other,neutral,not_relevant
comment_000834,Ka et 11 kaa boleh ga,ask_stock,neutral,product_inquiry
comment_000835,Cocok jadi artis,other,positive,size_recommendation
comment_000836,Minimal jadi pembawa acara talk show,other,positive,not_relevant
comment_000837,Emang kelahiran tahun berapa ?,other,neutral,not_relevant
comment_000838,Bb 58 tb 171,ask_measurement,neutral,size_recommendation
comment_000839,eh si teteh..sare atuh teh,other,neutral,not_relevant
comment_000840,atos kan kmrin meser 2 pcs,purchase_intent,neutral,not_relevant
comment_000841,"Bahan kaosnya apa, teh ?",ask_detail,neutral,product_inquiry
comment_000842,Ibu ibu bawel iyeu mh 🤣,other,neutral,not_relevant
comment_000843,Kaka live dari jam brpaa kuat bangt sampe jm segini,other,neutral,not_relevant
comment_000844,Aya kasalah sa etik jadi panjang udah ke tebak🤣🙏🏻😭,other,neutral,product_inquiry
comment_000845,"Semangat teh, saya out dulu",other,neutral,not_relevant
